what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492040888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492043738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353492109603
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353492110522
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353492114337
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353492114415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492115707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492115723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492115769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492123960
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353492136121
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1353492139126
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353492139656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353492140309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353492148609
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353492149310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353492153327
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353492154183
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353492156052
activated,editor,org.eclipse.m2e.editor,1.1.0.20120130-1704,"org.eclipse.m2e.editor.MavenPomEditor",1353492156628
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353492156628
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353492157531
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353492158870
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353492158948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353492161720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353492197019
activated,editor,org.eclipse.m2e.editor,1.1.0.20120130-1704,"org.eclipse.m2e.editor.MavenPomEditor",1353492197985
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1353492197985
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353492198717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492203263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492218149
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353492224861
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353492226651
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353492226791
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1353492240307
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353492250709
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353492253558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492255380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492261172
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353492262636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492271357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492275678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1353492275740
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353492278470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492285178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492285194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492285272
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492315677
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353492316847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492320762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492324818
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1353492324881
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353492326191
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353492335536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353492360621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1353492382102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492382882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492382898
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492382960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492387468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492388014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492388030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492388092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492506965
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353492520787
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1353492523298
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1353492523798
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353492529850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492530693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492572009
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492574350
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492607788
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.navigate.open.type",1353492607835
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.toggle.comment",1353492632156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353492719857
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353492723993
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353492725461
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353492725555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492733859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492733875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492733937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492738199
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353492740057
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353492740057
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353492740947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492742960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492744599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492744646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492744756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353492744756
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353492746270
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353492746363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1353492769717
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1353492799845
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1353492801125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492816486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492816502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492816580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492836015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353492861023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492861741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492928727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1353492948027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492971932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492974774
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492987047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353492996426
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.navigate.open.type",1353492996441
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353493014074
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353493018280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493047005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493047020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493047129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493051211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493052301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493083393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353493088206
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353493091540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493100590
started,bundle,org.eclipse.wst.validation.ui,1.2.204.v201004150700,"org.eclipse.wst.validation.ui",1353493103752
started,bundle,org.eclipse.jst.j2ee.jca,1.1.500.v201108102200,"org.eclipse.jst.j2ee.jca",1353493103846
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.503.v201108102200,"org.eclipse.jst.j2ee.ejb",1353493103893
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1353493103986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493126853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1353493126885
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353493137056
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493146263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493155843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493160936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493171015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1353493171077
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353493173772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493173928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493173943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493173990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493175937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493176451
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493176451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493176514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493182620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493183399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493183414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493183461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493184738
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353493186047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493188290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493192309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1353493192356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493208120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493208166
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493208229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493223821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353493227217
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353493228728
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353493228900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493247764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493261331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1353493261363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493262359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493262375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493262437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493293649
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353493294912
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353493299031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493307158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493313960
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353493316237
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353493316300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493412691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493428197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1353493440817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353493442081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353493444624
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353493446293
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353493446293
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353493447400
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1353493447400
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353493448212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493454498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493695681
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1353493698678
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1353493699677
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1353493699677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493704000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493704063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493704094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493735840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493742677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493742739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493742848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353493778294
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353493782492
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1353493788033
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353493791795
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1353493792825
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.I20110201-0800,"org.eclipse.ui.views.properties.tabbed",1353493792856
started,bundle,org.eclipse.jpt.common.ui,1.0.0.v201104120000,"org.eclipse.jpt.common.ui",1353493792887
opened,editor,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1353493793293
activated,editor,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1353493793418
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353493795900
activated,editor,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1353493797476
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353493803204
activated,editor,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1353493806263
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353493810914
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1353493817719
opened,editor,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1353493822730
activated,editor,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1353493822808
activated,editor,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1353493825305
closed,editor,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1353493825305
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1353493826210
